timestamp,temperature_c,humidity_pct,precipitation_mm,rain_mm,cloud_cover_pct,wind_speed_kmh,wind_direction_deg,weather_code,hour,day_of_week,weather_condition
2025-03-05 06:00:00,24.9,89.0,0.0,0.0,100,13.4,58,3,6,2,cloudy
2025-03-05 07:00:00,25.7,84.0,0.0,0.0,99,14.4,56,3,7,2,cloudy
2025-03-05 08:00:00,27.6,72.0,0.0,0.0,97,18.8,68,3,8,2,cloudy
2025-03-05 09:00:00,29.2,63.0,0.0,0.0,99,20.7,77,3,9,2,cloudy
2025-03-05 10:00:00,30.3,58.0,0.1,0.1,95,21.4,84,51,10,2,rain
2025-03-05 11:00:00,30.4,58.0,0.0,0.0,99,22.0,88,3,11,2,cloudy
2025-03-05 12:00:00,30.2,60.0,0.0,0.0,93,22.5,90,3,12,2,cloudy
2025-03-05 13:00:00,30.9,56.0,0.0,0.0,38,21.6,93,1,13,2,normal
2025-03-05 14:00:00,30.7,57.0,0.0,0.0,51,22.0,95,2,14,2,normal
2025-03-05 15:00:00,29.5,59.0,0.0,0.0,80,22.4,95,3,15,2,cloudy
2025-03-05 16:00:00,28.9,65.0,0.0,0.0,92,23.6,100,3,16,2,cloudy
2025-03-05 17:00:00,28.0,71.0,0.0,0.0,88,22.2,94,3,17,2,cloudy
2025-03-05 18:00:00,26.8,77.0,0.0,0.0,83,21.4,92,3,18,2,cloudy
2025-03-05 19:00:00,26.4,78.0,0.0,0.0,100,21.1,93,3,19,2,cloudy
2025-03-05 20:00:00,26.3,77.0,0.0,0.0,95,21.0,95,3,20,2,cloudy
2025-03-05 21:00:00,26.2,80.0,0.0,0.0,84,20.3,97,3,21,2,cloudy
2025-03-05 22:00:00,26.1,81.0,0.0,0.0,28,20.6,94,1,22,2,normal
2025-03-05 23:00:00,26.0,81.0,0.0,0.0,100,20.3,91,3,23,2,cloudy
2025-03-06 00:00:00,25.8,81.0,0.0,0.0,100,18.4,87,3,0,3,cloudy
2025-03-06 01:00:00,25.8,82.0,0.0,0.0,95,17.8,81,3,1,3,cloudy
2025-03-06 02:00:00,25.6,83.0,0.0,0.0,94,17.2,80,3,2,3,cloudy
2025-03-06 03:00:00,25.6,82.0,0.0,0.0,97,15.7,80,3,3,3,cloudy
2025-03-06 04:00:00,25.4,83.0,0.0,0.0,95,12.6,73,3,4,3,cloudy
2025-03-06 05:00:00,25.3,81.0,0.0,0.0,97,12.1,72,3,5,3,cloudy
2025-03-06 06:00:00,25.2,82.0,0.0,0.0,71,12.2,61,2,6,3,normal
2025-03-06 07:00:00,26.1,77.0,0.0,0.0,85,14.2,64,3,7,3,cloudy
2025-03-06 08:00:00,27.8,68.0,0.0,0.0,41,16.5,74,1,8,3,normal
2025-03-06 09:00:00,29.3,60.0,0.0,0.0,48,17.7,81,1,9,3,normal
2025-03-06 10:00:00,30.5,53.0,0.0,0.0,65,18.6,87,2,10,3,normal
2025-03-06 11:00:00,31.1,53.0,0.0,0.0,91,19.6,92,3,11,3,cloudy
2025-03-06 12:00:00,30.3,59.0,0.0,0.0,29,22.1,99,1,12,3,normal
2025-03-06 13:00:00,30.3,56.0,0.0,0.0,23,20.7,97,1,13,3,normal
2025-03-06 14:00:00,30.7,55.0,0.0,0.0,20,21.3,98,1,14,3,normal
2025-03-06 15:00:00,29.8,58.0,0.0,0.0,15,22.5,100,0,15,3,normal
2025-03-06 16:00:00,29.1,65.0,0.0,0.0,11,21.7,99,0,16,3,normal
2025-03-06 17:00:00,28.2,70.0,0.0,0.0,7,21.3,99,0,17,3,normal
2025-03-06 18:00:00,27.1,77.0,0.0,0.0,4,21.3,102,0,18,3,normal
2025-03-06 19:00:00,26.5,82.0,0.0,0.0,1,18.8,100,0,19,3,normal
2025-03-06 20:00:00,26.1,85.0,0.0,0.0,13,18.8,102,0,20,3,normal
2025-03-06 21:00:00,26.0,86.0,0.0,0.0,25,20.7,100,1,21,3,normal
2025-03-06 22:00:00,25.9,86.0,0.0,0.0,26,19.5,100,1,22,3,normal
2025-03-06 23:00:00,25.9,86.0,0.0,0.0,40,18.8,103,1,23,3,normal
2025-03-07 00:00:00,25.7,87.0,0.0,0.0,29,17.2,100,1,0,4,normal
2025-03-07 01:00:00,25.6,88.0,0.0,0.0,43,13.5,92,1,1,4,normal
2025-03-07 02:00:00,25.4,89.0,0.1,0.1,53,11.2,84,51,2,4,rain
2025-03-07 03:00:00,25.3,90.0,0.1,0.1,43,10.5,78,51,3,4,rain
2025-03-07 04:00:00,25.0,89.0,0.0,0.0,32,9.3,77,1,4,4,normal
2025-03-07 05:00:00,25.0,90.0,0.0,0.0,41,9.2,73,1,5,4,normal
2025-03-07 06:00:00,24.9,90.0,0.0,0.0,43,8.9,65,1,6,4,normal
2025-03-07 07:00:00,25.8,86.0,0.0,0.0,38,10.1,61,1,7,4,normal
2025-03-07 08:00:00,27.7,75.0,0.0,0.0,54,13.8,70,2,8,4,normal
2025-03-07 09:00:00,29.3,66.0,0.1,0.1,100,16.3,80,51,9,4,rain
2025-03-07 10:00:00,29.9,64.0,0.1,0.1,100,17.6,89,51,10,4,rain
2025-03-07 11:00:00,30.4,64.0,0.1,0.1,97,18.5,97,51,11,4,rain
2025-03-07 12:00:00,30.1,66.0,0.5,0.5,92,19.6,101,53,12,4,rain
2025-03-07 13:00:00,30.3,64.0,0.1,0.1,89,20.9,97,51,13,4,rain
2025-03-07 14:00:00,30.3,63.0,0.0,0.0,80,21.9,97,3,14,4,cloudy
2025-03-07 15:00:00,30.0,64.0,0.0,0.0,81,22.2,95,3,15,4,cloudy
2025-03-07 16:00:00,28.6,72.0,0.0,0.0,32,22.1,89,1,16,4,normal
2025-03-07 17:00:00,28.1,73.0,0.0,0.0,63,24.5,87,2,17,4,normal
2025-03-07 18:00:00,26.9,80.0,0.0,0.0,100,21.8,88,3,18,4,cloudy
2025-03-07 19:00:00,26.4,83.0,0.0,0.0,87,18.2,93,3,19,4,cloudy
2025-03-07 20:00:00,26.1,85.0,0.0,0.0,99,18.2,89,3,20,4,cloudy
2025-03-07 21:00:00,26.1,85.0,0.0,0.0,99,18.2,87,3,21,4,cloudy
2025-03-07 22:00:00,26.2,85.0,0.0,0.0,100,18.6,87,3,22,4,cloudy
2025-03-07 23:00:00,26.1,85.0,0.0,0.0,100,18.6,88,3,23,4,cloudy
2025-03-08 00:00:00,25.9,87.0,0.0,0.0,99,17.8,88,3,0,5,cloudy
2025-03-08 01:00:00,25.8,87.0,0.0,0.0,96,15.5,86,3,1,5,cloudy
2025-03-08 02:00:00,25.6,88.0,0.0,0.0,99,15.3,81,3,2,5,cloudy
2025-03-08 03:00:00,25.2,91.0,0.0,0.0,100,13.0,76,3,3,5,cloudy
2025-03-08 04:00:00,25.8,85.0,0.0,0.0,90,14.4,91,3,4,5,cloudy
2025-03-08 05:00:00,25.6,86.0,0.0,0.0,90,12.9,84,3,5,5,cloudy
2025-03-08 06:00:00,25.6,86.0,0.0,0.0,97,11.1,82,3,6,5,cloudy
2025-03-08 07:00:00,26.5,82.0,0.0,0.0,53,13.4,82,2,7,5,normal
2025-03-08 08:00:00,28.0,73.0,0.0,0.0,44,17.1,86,1,8,5,normal
2025-03-08 09:00:00,29.3,65.0,0.0,0.0,34,19.8,91,1,9,5,normal
2025-03-08 10:00:00,30.2,61.0,0.0,0.0,60,20.5,88,2,10,5,normal
2025-03-08 11:00:00,31.0,58.0,0.0,0.0,21,20.8,86,1,11,5,normal
2025-03-08 12:00:00,31.4,57.0,0.0,0.0,8,21.1,90,0,12,5,normal
2025-03-08 13:00:00,31.4,59.0,0.0,0.0,8,21.4,91,0,13,5,normal
2025-03-08 14:00:00,31.2,60.0,0.0,0.0,36,22.0,93,1,14,5,normal
2025-03-08 15:00:00,30.1,65.0,0.0,0.0,32,21.6,91,1,15,5,normal
2025-03-08 16:00:00,29.4,65.0,0.0,0.0,3,23.0,96,0,16,5,normal
2025-03-08 17:00:00,28.4,71.0,0.0,0.0,1,23.1,95,0,17,5,normal
2025-03-08 18:00:00,27.2,78.0,0.0,0.0,0,20.2,91,0,18,5,normal
2025-03-08 19:00:00,26.6,84.0,0.0,0.0,1,18.0,88,0,19,5,normal
2025-03-08 20:00:00,26.4,86.0,0.0,0.0,22,18.4,89,1,20,5,normal
2025-03-08 21:00:00,26.4,86.0,0.0,0.0,10,18.7,91,0,21,5,normal
2025-03-08 22:00:00,26.3,86.0,0.0,0.0,12,17.5,89,0,22,5,normal
2025-03-08 23:00:00,26.2,86.0,0.0,0.0,19,17.3,89,0,23,5,normal
2025-03-09 00:00:00,26.1,86.0,0.0,0.0,86,15.7,90,3,0,6,cloudy
2025-03-09 01:00:00,26.1,86.0,0.0,0.0,75,15.5,91,2,1,6,cloudy
2025-03-09 02:00:00,25.8,87.0,0.0,0.0,70,15.3,88,2,2,6,normal
2025-03-09 03:00:00,26.0,85.0,0.0,0.0,99,14.2,86,3,3,6,cloudy
2025-03-09 04:00:00,26.2,82.0,0.0,0.0,93,14.8,87,3,4,6,cloudy
2025-03-09 05:00:00,26.1,83.0,0.0,0.0,93,14.6,81,3,5,6,cloudy
2025-03-09 06:00:00,26.0,83.0,0.0,0.0,88,13.5,78,3,6,6,cloudy
2025-03-09 07:00:00,26.7,81.0,0.0,0.0,81,12.5,83,3,7,6,cloudy
2025-03-09 08:00:00,28.3,71.0,0.0,0.0,99,16.9,81,3,8,6,cloudy
2025-03-09 09:00:00,29.8,64.0,0.0,0.0,99,19.0,83,3,9,6,cloudy
2025-03-09 10:00:00,30.9,58.0,0.0,0.0,95,20.0,81,3,10,6,cloudy
2025-03-09 11:00:00,32.0,53.0,0.0,0.0,100,20.8,86,3,11,6,cloudy
2025-03-09 12:00:00,32.0,54.0,0.0,0.0,94,22.0,91,3,12,6,cloudy
2025-03-09 13:00:00,31.2,59.0,0.0,0.0,98,20.8,95,3,13,6,cloudy
2025-03-09 14:00:00,31.0,59.0,0.0,0.0,95,22.2,101,3,14,6,cloudy
2025-03-09 15:00:00,30.4,63.0,0.0,0.0,98,23.2,100,3,15,6,cloudy
2025-03-09 16:00:00,29.6,67.0,0.0,0.0,98,23.3,103,3,16,6,cloudy
2025-03-09 17:00:00,28.6,71.0,0.0,0.0,99,24.5,100,3,17,6,cloudy
2025-03-09 18:00:00,27.6,74.0,0.0,0.0,100,24.5,93,3,18,6,cloudy
2025-03-09 19:00:00,27.2,78.0,0.0,0.0,100,22.5,87,3,19,6,cloudy
2025-03-09 20:00:00,27.0,80.0,0.0,0.0,100,22.4,86,3,20,6,cloudy
2025-03-09 21:00:00,26.7,83.0,0.0,0.0,99,20.7,87,3,21,6,cloudy
2025-03-09 22:00:00,26.6,85.0,0.0,0.0,98,18.7,89,3,22,6,cloudy
2025-03-09 23:00:00,26.4,85.0,0.0,0.0,99,17.8,88,3,23,6,cloudy
2025-03-10 00:00:00,26.4,87.0,0.0,0.0,95,17.5,88,3,0,0,cloudy
2025-03-10 01:00:00,26.2,88.0,0.0,0.0,83,15.7,88,3,1,0,cloudy
2025-03-10 02:00:00,25.9,90.0,0.0,0.0,99,15.0,87,3,2,0,cloudy
2025-03-10 03:00:00,25.7,91.0,0.0,0.0,92,14.2,82,3,3,0,cloudy
2025-03-10 04:00:00,25.8,92.0,0.0,0.0,31,15.5,85,1,4,0,normal
2025-03-10 05:00:00,25.7,92.0,0.0,0.0,35,14.3,79,1,5,0,normal
2025-03-10 06:00:00,25.6,92.0,0.1,0.1,40,13.1,71,51,6,0,rain
2025-03-10 07:00:00,26.4,87.0,0.0,0.0,32,13.0,64,1,7,0,normal
2025-03-10 08:00:00,27.9,78.0,0.0,0.0,40,17.6,70,1,8,0,normal
2025-03-10 09:00:00,29.4,69.0,0.0,0.0,55,19.8,78,2,9,0,normal
2025-03-10 10:00:00,30.4,64.0,0.1,0.1,70,21.7,83,51,10,0,rain
2025-03-10 11:00:00,31.1,62.0,0.1,0.1,66,22.4,85,51,11,0,rain
2025-03-10 12:00:00,31.1,61.0,0.0,0.0,40,22.2,85,1,12,0,normal
2025-03-10 13:00:00,30.8,64.0,0.2,0.2,93,22.0,87,51,13,0,rain
2025-03-10 14:00:00,31.1,62.0,0.2,0.2,98,23.6,86,51,14,0,rain
2025-03-10 15:00:00,30.9,63.0,0.0,0.0,98,24.5,88,3,15,0,cloudy
2025-03-10 16:00:00,29.8,68.0,0.0,0.0,94,21.6,90,3,16,0,cloudy
2025-03-10 17:00:00,28.4,76.0,0.0,0.0,90,22.5,93,3,17,0,cloudy
2025-03-10 18:00:00,27.2,83.0,0.0,0.0,96,22.3,89,3,18,0,cloudy
2025-03-10 19:00:00,27.0,84.0,0.0,0.0,100,22.7,90,3,19,0,cloudy
2025-03-10 20:00:00,26.9,84.0,0.0,0.0,97,23.9,84,3,20,0,cloudy
2025-03-10 21:00:00,26.7,86.0,0.0,0.0,100,22.0,86,3,21,0,cloudy
2025-03-10 22:00:00,26.7,86.0,0.0,0.0,99,21.4,87,3,22,0,cloudy
2025-03-10 23:00:00,26.5,87.0,0.0,0.0,94,20.2,87,3,23,0,cloudy
2025-03-11 00:00:00,26.3,89.0,0.0,0.0,43,18.4,90,1,0,1,normal
2025-03-11 01:00:00,26.1,91.0,0.0,0.0,46,17.3,90,1,1,1,normal
2025-03-11 02:00:00,26.1,91.0,0.0,0.0,95,16.9,89,3,2,1,cloudy
2025-03-11 03:00:00,25.9,92.0,0.0,0.0,30,15.9,85,1,3,1,normal
2025-03-11 04:00:00,26.1,90.0,0.0,0.0,37,15.9,85,1,4,1,normal
2025-03-11 05:00:00,26.0,90.0,0.0,0.0,56,14.8,77,2,5,1,normal
2025-03-11 06:00:00,25.6,94.0,0.0,0.0,96,13.6,68,3,6,1,cloudy
2025-03-11 07:00:00,26.1,91.0,0.1,0.1,100,16.5,68,51,7,1,rain
2025-03-11 08:00:00,28.0,78.0,0.0,0.0,92,18.8,76,3,8,1,cloudy
2025-03-11 09:00:00,29.7,69.0,0.0,0.0,86,20.0,82,3,9,1,cloudy
2025-03-11 10:00:00,30.6,64.0,0.1,0.1,72,21.1,82,51,10,1,rain
2025-03-11 11:00:00,31.2,62.0,0.1,0.1,98,21.3,87,51,11,1,rain
2025-03-11 12:00:00,30.7,65.0,0.1,0.1,88,20.2,92,51,12,1,rain
2025-03-11 13:00:00,30.7,65.0,0.1,0.1,100,20.5,92,51,13,1,rain
2025-03-11 14:00:00,30.6,66.0,0.1,0.1,100,20.9,94,51,14,1,rain
2025-03-11 15:00:00,30.0,68.0,0.0,0.0,100,22.6,94,3,15,1,cloudy
2025-03-11 16:00:00,29.4,71.0,0.0,0.0,100,21.9,97,3,16,1,cloudy
2025-03-11 17:00:00,28.5,75.0,0.0,0.0,100,21.9,95,3,17,1,cloudy
2025-03-11 18:00:00,27.2,83.0,0.0,0.0,100,21.3,92,3,18,1,cloudy
2025-03-11 19:00:00,26.9,85.0,0.0,0.0,100,20.2,86,3,19,1,cloudy
2025-03-11 20:00:00,26.6,88.0,0.0,0.0,40,19.0,85,1,20,1,normal
2025-03-11 21:00:00,26.3,90.0,0.0,0.0,85,17.8,82,3,21,1,cloudy
2025-03-11 22:00:00,26.3,90.0,0.0,0.0,30,17.2,83,1,22,1,normal
2025-03-11 23:00:00,26.1,90.0,0.0,0.0,34,17.1,82,1,23,1,normal
2025-03-12 00:00:00,26.1,89.0,0.0,0.0,44,18.3,83,1,0,2,normal
2025-03-12 01:00:00,26.0,90.0,0.0,0.0,99,18.4,86,3,1,2,cloudy
2025-03-12 02:00:00,25.9,90.0,0.0,0.0,98,19.3,87,3,2,2,cloudy
2025-03-12 03:00:00,25.8,91.0,0.0,0.0,92,19.1,86,3,3,2,cloudy
2025-03-12 04:00:00,26.1,91.0,0.0,0.0,43,18.9,89,1,4,2,normal
2025-03-12 05:00:00,26.1,91.0,0.0,0.0,46,18.4,86,1,5,2,normal
2025-03-12 06:00:00,26.1,90.0,0.0,0.0,50,17.3,86,2,6,2,normal
2025-03-12 07:00:00,26.9,84.0,0.0,0.0,20,17.3,81,1,7,2,normal
2025-03-12 08:00:00,28.3,76.0,0.0,0.0,25,20.5,80,1,8,2,normal
2025-03-12 09:00:00,29.6,68.0,0.0,0.0,25,21.9,81,1,9,2,normal
2025-03-12 10:00:00,30.3,65.0,0.1,0.1,25,21.5,86,51,10,2,rain
2025-03-12 11:00:00,31.1,62.0,0.1,0.1,19,21.1,90,51,11,2,rain
2025-03-12 12:00:00,31.5,60.0,0.1,0.1,21,21.1,94,51,12,2,rain
2025-03-12 13:00:00,30.9,63.0,0.1,0.1,28,22.3,96,51,13,2,rain
2025-03-12 14:00:00,30.5,64.0,0.2,0.2,36,22.0,94,51,14,2,rain
2025-03-12 15:00:00,30.1,65.0,0.0,0.0,43,22.7,97,1,15,2,normal
2025-03-12 16:00:00,29.3,69.0,0.0,0.0,61,20.5,101,2,16,2,normal
2025-03-12 17:00:00,28.2,75.0,0.0,0.0,98,21.2,105,3,17,2,cloudy
2025-03-12 18:00:00,27.1,79.0,0.0,0.0,100,21.2,102,3,18,2,cloudy
2025-03-12 19:00:00,26.8,81.0,0.0,0.0,87,19.8,97,3,19,2,cloudy
2025-03-12 20:00:00,26.5,80.0,0.0,0.0,97,19.8,97,3,20,2,cloudy
2025-03-12 21:00:00,26.7,80.0,0.0,0.0,100,20.0,98,3,21,2,cloudy
2025-03-12 22:00:00,26.5,81.0,0.0,0.0,99,21.1,94,3,22,2,cloudy
2025-03-12 23:00:00,26.5,81.0,0.0,0.0,100,19.6,92,3,23,2,cloudy
2025-03-13 00:00:00,26.3,82.0,0.0,0.0,99,18.7,91,3,0,3,cloudy
2025-03-13 01:00:00,26.0,85.0,0.0,0.0,99,18.0,87,3,1,3,cloudy
2025-03-13 02:00:00,25.9,85.0,0.0,0.0,100,15.9,81,3,2,3,cloudy
2025-03-13 03:00:00,25.6,87.0,0.0,0.0,100,14.6,76,3,3,3,cloudy
2025-03-13 04:00:00,25.7,87.0,0.0,0.0,99,14.5,78,3,4,3,cloudy
2025-03-13 05:00:00,25.4,89.0,0.0,0.0,99,12.0,62,3,5,3,cloudy
2025-03-13 06:00:00,25.1,90.0,0.0,0.0,99,11.2,55,3,6,3,cloudy
2025-03-13 07:00:00,25.9,86.0,0.0,0.0,99,13.0,59,3,7,3,cloudy
2025-03-13 08:00:00,27.8,75.0,0.0,0.0,84,16.6,69,3,8,3,cloudy
2025-03-13 09:00:00,29.5,64.0,0.0,0.0,79,17.8,74,2,9,3,cloudy
2025-03-13 10:00:00,31.0,55.0,0.0,0.0,35,18.1,77,1,10,3,normal
2025-03-13 11:00:00,32.2,50.0,0.0,0.0,42,17.7,85,1,11,3,normal
2025-03-13 12:00:00,32.6,49.0,0.0,0.0,44,17.8,91,1,12,3,normal
2025-03-13 13:00:00,31.1,59.0,0.0,0.0,19,21.7,103,0,13,3,normal
2025-03-13 14:00:00,30.7,57.0,0.0,0.0,21,20.9,97,1,14,3,normal
2025-03-13 15:00:00,30.9,59.0,0.0,0.0,14,21.4,107,0,15,3,normal
2025-03-13 16:00:00,28.7,69.0,0.0,0.0,5,21.1,113,0,16,3,normal
2025-03-13 17:00:00,28.8,69.0,0.0,0.0,2,17.2,104,0,17,3,normal
2025-03-13 18:00:00,26.6,81.0,0.0,0.0,0,18.8,107,0,18,3,normal
2025-03-13 19:00:00,26.9,81.0,0.0,0.0,9,18.4,107,0,19,3,normal
2025-03-13 20:00:00,26.5,83.0,0.0,0.0,0,18.7,97,0,20,3,normal
2025-03-13 21:00:00,26.2,85.0,0.0,0.0,1,18.4,92,0,21,3,normal
2025-03-13 22:00:00,25.9,87.0,0.0,0.0,11,17.6,90,0,22,3,normal
2025-03-13 23:00:00,25.8,87.0,0.0,0.0,25,18.4,86,1,23,3,normal
2025-03-14 00:00:00,25.5,89.0,0.0,0.0,2,17.8,82,0,0,4,normal
2025-03-14 01:00:00,25.2,90.0,0.0,0.0,2,18.3,79,0,1,4,normal
2025-03-14 02:00:00,24.9,91.0,0.0,0.0,7,17.2,70,0,2,4,normal
2025-03-14 03:00:00,24.7,92.0,0.0,0.0,56,15.9,74,2,3,4,normal
2025-03-14 04:00:00,24.9,91.0,0.0,0.0,81,15.9,81,3,4,4,cloudy
2025-03-14 05:00:00,24.8,91.0,0.0,0.0,46,14.9,71,1,5,4,normal
2025-03-14 06:00:00,24.5,92.0,0.0,0.0,33,12.1,63,1,6,4,normal
2025-03-14 07:00:00,25.5,85.0,0.0,0.0,24,13.2,66,1,7,4,normal
2025-03-14 08:00:00,27.4,74.0,0.0,0.0,11,14.5,68,0,8,4,normal
2025-03-14 09:00:00,29.2,65.0,0.0,0.0,14,15.2,66,0,9,4,normal
2025-03-14 10:00:00,31.0,58.0,0.0,0.0,2,16.1,72,0,10,4,normal
2025-03-14 11:00:00,32.5,53.0,0.0,0.0,0,17.4,79,0,11,4,normal
2025-03-14 12:00:00,32.7,55.0,0.0,0.0,0,20.0,92,0,12,4,normal
2025-03-14 13:00:00,31.3,61.0,0.0,0.0,0,24.8,100,0,13,4,normal
2025-03-14 14:00:00,30.9,58.0,0.0,0.0,6,24.8,95,0,14,4,normal
2025-03-14 15:00:00,30.8,61.0,0.0,0.0,4,24.6,96,0,15,4,normal
2025-03-14 16:00:00,29.5,64.0,0.0,0.0,2,24.1,91,0,16,4,normal
2025-03-14 17:00:00,29.0,69.0,0.0,0.0,1,24.4,85,0,17,4,normal
2025-03-14 18:00:00,27.3,75.0,0.0,0.0,2,21.0,81,0,18,4,normal
2025-03-14 19:00:00,27.1,80.0,0.0,0.0,3,20.3,83,0,19,4,normal
2025-03-14 20:00:00,26.9,75.0,0.0,0.0,2,20.2,82,0,20,4,normal
2025-03-14 21:00:00,26.5,84.0,0.0,0.0,1,19.6,87,0,21,4,normal
2025-03-14 22:00:00,26.3,84.0,0.0,0.0,5,21.5,82,0,22,4,normal
2025-03-14 23:00:00,26.2,85.0,0.0,0.0,17,22.8,78,0,23,4,normal
2025-03-15 00:00:00,26.1,86.0,0.0,0.0,19,22.1,74,0,0,5,normal
2025-03-15 01:00:00,25.9,86.0,0.0,0.0,34,21.5,70,1,1,5,normal
2025-03-15 02:00:00,25.8,86.0,0.0,0.0,7,21.2,68,0,2,5,normal
2025-03-15 03:00:00,25.7,86.0,0.0,0.0,6,19.3,68,0,3,5,normal
2025-03-15 04:00:00,25.8,85.0,0.0,0.0,8,19.4,69,0,4,5,normal
2025-03-15 05:00:00,25.8,84.0,0.0,0.0,12,18.4,72,0,5,5,normal
2025-03-15 06:00:00,25.9,84.0,0.0,0.0,17,19.0,73,0,6,5,normal
2025-03-15 07:00:00,26.9,78.0,0.0,0.0,11,18.8,76,0,7,5,normal
2025-03-15 08:00:00,28.5,69.0,0.0,0.0,18,22.7,77,0,8,5,normal
2025-03-15 09:00:00,30.1,60.0,0.0,0.0,54,24.2,77,2,9,5,normal
2025-03-15 10:00:00,31.2,55.0,0.0,0.0,100,24.5,78,3,10,5,cloudy
2025-03-15 11:00:00,31.2,58.0,0.0,0.0,75,24.6,85,2,11,5,cloudy
2025-03-15 12:00:00,31.3,57.0,0.0,0.0,54,25.9,91,2,12,5,normal
2025-03-15 13:00:00,30.9,59.0,0.0,0.0,41,24.4,94,1,13,5,normal
2025-03-15 14:00:00,31.2,57.0,0.0,0.0,17,23.1,95,0,14,5,normal
2025-03-15 15:00:00,31.1,57.0,0.0,0.0,89,22.0,94,3,15,5,cloudy
2025-03-15 16:00:00,30.3,63.0,0.0,0.0,9,21.0,96,0,16,5,normal
2025-03-15 17:00:00,29.0,70.0,0.0,0.0,46,23.9,96,1,17,5,normal
2025-03-15 18:00:00,27.8,76.0,0.0,0.0,75,21.6,100,2,18,5,cloudy
2025-03-15 19:00:00,27.4,79.0,0.0,0.0,35,19.0,103,1,19,5,normal
2025-03-15 20:00:00,27.2,80.0,0.0,0.0,32,17.3,109,1,20,5,normal
2025-03-15 21:00:00,27.0,81.0,0.0,0.0,37,16.8,105,1,21,5,normal
2025-03-15 22:00:00,26.8,83.0,0.0,0.0,34,16.1,108,1,22,5,normal
2025-03-15 23:00:00,26.7,83.0,0.0,0.0,38,15.5,108,1,23,5,normal
2025-03-16 00:00:00,26.5,84.0,0.1,0.1,37,16.1,112,51,0,6,rain
2025-03-16 01:00:00,26.3,84.0,0.0,0.0,29,15.5,112,1,1,6,normal
2025-03-16 02:00:00,26.0,86.0,0.0,0.0,48,15.6,106,1,2,6,normal
2025-03-16 03:00:00,25.8,88.0,0.0,0.0,38,14.5,101,1,3,6,normal
2025-03-16 04:00:00,25.9,88.0,0.0,0.0,35,13.6,95,1,4,6,normal
2025-03-16 05:00:00,25.6,90.0,0.1,0.1,44,12.3,85,51,5,6,rain
2025-03-16 06:00:00,25.4,93.0,0.1,0.1,39,10.3,71,51,6,6,rain
2025-03-16 07:00:00,26.0,92.0,0.1,0.1,48,12.4,69,51,7,6,rain
2025-03-16 08:00:00,27.7,81.0,0.2,0.2,42,16.5,76,51,8,6,rain
2025-03-16 09:00:00,29.6,68.0,0.0,0.0,58,17.6,83,2,9,6,normal
2025-03-16 10:00:00,30.7,62.0,0.0,0.0,42,18.0,88,1,10,6,normal
2025-03-16 11:00:00,31.5,58.0,0.0,0.0,39,19.0,95,1,11,6,normal
2025-03-16 12:00:00,31.4,60.0,0.0,0.0,66,19.6,97,2,12,6,normal
2025-03-16 13:00:00,30.6,62.0,0.0,0.0,21,19.3,104,1,13,6,normal
2025-03-16 14:00:00,30.8,62.0,0.0,0.0,11,20.7,105,0,14,6,normal
2025-03-16 15:00:00,30.1,67.0,0.0,0.0,10,22.6,106,0,15,6,normal
2025-03-16 16:00:00,29.2,72.0,0.0,0.0,37,23.3,117,1,16,6,normal
2025-03-16 17:00:00,28.1,76.0,0.0,0.0,59,22.7,114,2,17,6,normal
2025-03-16 18:00:00,26.5,88.0,0.2,0.2,78,21.8,123,51,18,6,rain
2025-03-16 19:00:00,26.2,91.0,0.3,0.3,76,19.8,126,51,19,6,rain
2025-03-16 20:00:00,26.4,88.0,0.2,0.2,99,17.7,119,51,20,6,rain
2025-03-16 21:00:00,26.3,89.0,0.2,0.2,90,18.5,120,51,21,6,rain
2025-03-16 22:00:00,26.1,89.0,0.2,0.2,93,17.6,126,51,22,6,rain
2025-03-16 23:00:00,26.1,87.0,0.0,0.0,91,17.9,126,3,23,6,cloudy
2025-03-17 00:00:00,26.1,87.0,0.0,0.0,98,16.1,124,3,0,0,cloudy
2025-03-17 01:00:00,25.7,90.0,0.0,0.0,96,13.6,124,3,1,0,cloudy
2025-03-17 02:00:00,25.7,90.0,0.1,0.1,99,12.7,134,51,2,0,rain
2025-03-17 03:00:00,25.3,91.0,0.1,0.1,90,11.6,131,51,3,0,rain
2025-03-17 04:00:00,25.3,91.0,0.0,0.0,96,10.5,141,3,4,0,cloudy
2025-03-17 05:00:00,25.2,90.0,0.0,0.0,86,10.3,142,3,5,0,cloudy
2025-03-17 06:00:00,25.2,89.0,0.0,0.0,100,10.6,140,3,6,0,cloudy
2025-03-17 07:00:00,26.2,83.0,0.0,0.0,35,11.8,140,1,7,0,normal
2025-03-17 08:00:00,27.7,74.0,0.0,0.0,23,11.2,134,1,8,0,normal
2025-03-17 09:00:00,28.9,67.0,0.0,0.0,29,10.9,117,1,9,0,normal
2025-03-17 10:00:00,30.0,61.0,0.0,0.0,32,12.9,108,1,10,0,normal
2025-03-17 11:00:00,30.5,60.0,0.0,0.0,33,12.9,115,1,11,0,normal
2025-03-17 12:00:00,31.0,58.0,0.0,0.0,41,12.2,127,1,12,0,normal
2025-03-17 13:00:00,30.8,59.0,0.0,0.0,22,14.1,134,1,13,0,normal
2025-03-17 14:00:00,30.4,56.0,0.0,0.0,13,15.9,137,0,14,0,normal
